scene_id,text,geometry,wall_color,floor_texture,object_type,object_side,door_side,place_id,heading_id,split,split_condition,template_id,text_length
scene_1442,The rectangular room has yellow walls with a wooden floor. On the north wall is a painting. The door is located on the south wall.,rectangular,yellow,wooden,painting,north,south,yellow-wooden-painting-north,rectangular-south,test,held_out_color_geometry,3,130
scene_1443,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is carpeted. A table sits on the east wall, while the exit door is on the west wall.",rectangular,blue,carpeted,table,east,west,blue-carpeted-table-east,rectangular-west,test,held_out_color_geometry,4,173
scene_1444,"This is a rectangular chamber. The walls are yellow and the floor is tiled. A lamp is positioned on the north side, and you can see a door on the west side.",rectangular,yellow,tiled,lamp,north,west,yellow-tiled-lamp-north,rectangular-west,test,held_out_color_geometry,2,156
scene_1445,"This is a rectangular chamber. The walls are yellow and the floor is wooden. A painting is positioned on the east side, and you can see a door on the north side.",rectangular,yellow,wooden,painting,east,north,yellow-wooden-painting-east,rectangular-north,test,held_out_color_geometry,2,161
scene_1446,You are in a rectangular room with blue walls and a carpeted floor. There is a lamp on the south wall and a door on the east wall.,rectangular,blue,carpeted,lamp,south,east,blue-carpeted-lamp-south,rectangular-east,test,held_out_color_geometry,1,130
scene_1447,The rectangular room has yellow walls with a wooden floor. On the north wall is a lamp. The door is located on the west wall.,rectangular,yellow,wooden,lamp,north,west,yellow-wooden-lamp-north,rectangular-west,test,held_out_color_geometry,3,125
scene_1448,You are in a square room with red walls and a tiled floor. There is a chair on the south wall and a door on the north wall.,square,red,tiled,chair,south,north,red-tiled-chair-south,square-north,test,held_out_color_geometry,1,123
scene_1449,The square room has red walls with a tiled floor. On the north wall is a lamp. The door is located on the east wall.,square,red,tiled,lamp,north,east,red-tiled-lamp-north,square-east,test,held_out_color_geometry,3,116
scene_1450,"This is a rectangular chamber. The walls are yellow and the floor is wooden. A lamp is positioned on the north side, and you can see a door on the east side.",rectangular,yellow,wooden,lamp,north,east,yellow-wooden-lamp-north,rectangular-east,test,held_out_color_geometry,2,157
scene_1451,You are in a square room with red walls and a tiled floor. There is a table on the south wall and a door on the north wall.,square,red,tiled,table,south,north,red-tiled-table-south,square-north,test,held_out_color_geometry,1,123
scene_1452,You are in a rectangular room with yellow walls and a wooden floor. There is a lamp on the east wall and a door on the north wall.,rectangular,yellow,wooden,lamp,east,north,yellow-wooden-lamp-east,rectangular-north,test,held_out_color_geometry,1,130
scene_1453,"You find yourself in a square space. red walls surround you, and the floor beneath is wooden. A table sits on the south wall, while the exit door is on the north wall.",square,red,wooden,table,south,north,red-wooden-table-south,square-north,test,held_out_color_geometry,4,167
scene_1454,"This is a rectangular chamber. The walls are blue and the floor is tiled. A chair is positioned on the south side, and you can see a door on the west side.",rectangular,blue,tiled,chair,south,west,blue-tiled-chair-south,rectangular-west,test,held_out_color_geometry,2,155
scene_1455,You are in a rectangular room with yellow walls and a tiled floor. There is a lamp on the south wall and a door on the north wall.,rectangular,yellow,tiled,lamp,south,north,yellow-tiled-lamp-south,rectangular-north,test,held_out_color_geometry,1,130
scene_1456,The rectangular room has red walls with a tiled floor. On the north wall is a table. The door is located on the east wall.,rectangular,red,tiled,table,north,east,red-tiled-table-north,rectangular-east,test,held_out_color_geometry,3,122
scene_1457,You are in a rectangular room with blue walls and a tiled floor. There is a table on the west wall and a door on the north wall.,rectangular,blue,tiled,table,west,north,blue-tiled-table-west,rectangular-north,test,held_out_color_geometry,1,128
scene_1458,"This is a rectangular chamber. The walls are red and the floor is carpeted. A chair is positioned on the north side, and you can see a door on the south side.",rectangular,red,carpeted,chair,north,south,red-carpeted-chair-north,rectangular-south,test,held_out_color_geometry,2,158
scene_1459,"This is a rectangular chamber. The walls are yellow and the floor is tiled. A painting is positioned on the north side, and you can see a door on the west side.",rectangular,yellow,tiled,painting,north,west,yellow-tiled-painting-north,rectangular-west,test,held_out_color_geometry,2,160
scene_1460,"This is a rectangular chamber. The walls are red and the floor is wooden. A chair is positioned on the west side, and you can see a door on the east side.",rectangular,red,wooden,chair,west,east,red-wooden-chair-west,rectangular-east,test,held_out_color_geometry,2,154
scene_1461,The rectangular room has red walls with a wooden floor. On the west wall is a chair. The door is located on the north wall.,rectangular,red,wooden,chair,west,north,red-wooden-chair-west,rectangular-north,test,held_out_color_geometry,3,123
scene_1462,"This is a rectangular chamber. The walls are blue and the floor is carpeted. A painting is positioned on the west side, and you can see a door on the east side.",rectangular,blue,carpeted,painting,west,east,blue-carpeted-painting-west,rectangular-east,test,held_out_color_geometry,2,160
scene_1463,"This is a rectangular chamber. The walls are blue and the floor is wooden. A lamp is positioned on the north side, and you can see a door on the east side.",rectangular,blue,wooden,lamp,north,east,blue-wooden-lamp-north,rectangular-east,test,held_out_color_geometry,2,155
scene_1464,The rectangular room has yellow walls with a wooden floor. On the north wall is a lamp. The door is located on the south wall.,rectangular,yellow,wooden,lamp,north,south,yellow-wooden-lamp-north,rectangular-south,test,held_out_color_geometry,3,126
scene_1465,"This is a rectangular chamber. The walls are yellow and the floor is tiled. A table is positioned on the south side, and you can see a door on the east side.",rectangular,yellow,tiled,table,south,east,yellow-tiled-table-south,rectangular-east,test,held_out_color_geometry,2,157
scene_1466,The rectangular room has blue walls with a wooden floor. On the east wall is a painting. The door is located on the north wall.,rectangular,blue,wooden,painting,east,north,blue-wooden-painting-east,rectangular-north,test,held_out_color_geometry,3,127
scene_1467,The rectangular room has red walls with a carpeted floor. On the west wall is a lamp. The door is located on the east wall.,rectangular,red,carpeted,lamp,west,east,red-carpeted-lamp-west,rectangular-east,test,held_out_color_geometry,3,123
scene_1468,"This is a rectangular chamber. The walls are blue and the floor is wooden. A chair is positioned on the east side, and you can see a door on the north side.",rectangular,blue,wooden,chair,east,north,blue-wooden-chair-east,rectangular-north,test,held_out_color_geometry,2,156
scene_1469,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is carpeted. A table sits on the south wall, while the exit door is on the west wall.",rectangular,blue,carpeted,table,south,west,blue-carpeted-table-south,rectangular-west,test,held_out_color_geometry,4,174
scene_1470,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is wooden. A painting sits on the north wall, while the exit door is on the south wall.",rectangular,red,wooden,painting,north,south,red-wooden-painting-north,rectangular-south,test,held_out_color_geometry,4,175
scene_1471,"This is a rectangular chamber. The walls are blue and the floor is wooden. A lamp is positioned on the south side, and you can see a door on the north side.",rectangular,blue,wooden,lamp,south,north,blue-wooden-lamp-south,rectangular-north,test,held_out_color_geometry,2,156
scene_1472,You are in a rectangular room with blue walls and a wooden floor. There is a table on the south wall and a door on the west wall.,rectangular,blue,wooden,table,south,west,blue-wooden-table-south,rectangular-west,test,held_out_color_geometry,1,129
scene_1473,"This is a rectangular chamber. The walls are yellow and the floor is carpeted. A painting is positioned on the east side, and you can see a door on the north side.",rectangular,yellow,carpeted,painting,east,north,yellow-carpeted-painting-east,rectangular-north,test,held_out_color_geometry,2,163
scene_1474,The square room has red walls with a tiled floor. On the south wall is a table. The door is located on the east wall.,square,red,tiled,table,south,east,red-tiled-table-south,square-east,test,held_out_color_geometry,3,117
scene_1475,You are in a rectangular room with yellow walls and a carpeted floor. There is a table on the east wall and a door on the south wall.,rectangular,yellow,carpeted,table,east,south,yellow-carpeted-table-east,rectangular-south,test,held_out_color_geometry,1,133
scene_1476,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is tiled. A painting sits on the south wall, while the exit door is on the east wall.",rectangular,red,tiled,painting,south,east,red-tiled-painting-south,rectangular-east,test,held_out_color_geometry,4,173
scene_1477,You are in a rectangular room with yellow walls and a carpeted floor. There is a painting on the south wall and a door on the east wall.,rectangular,yellow,carpeted,painting,south,east,yellow-carpeted-painting-south,rectangular-east,test,held_out_color_geometry,1,136
scene_1478,"This is a rectangular chamber. The walls are yellow and the floor is tiled. A lamp is positioned on the east side, and you can see a door on the west side.",rectangular,yellow,tiled,lamp,east,west,yellow-tiled-lamp-east,rectangular-west,test,held_out_color_geometry,2,155
scene_1479,"You find yourself in a square space. red walls surround you, and the floor beneath is tiled. A painting sits on the west wall, while the exit door is on the south wall.",square,red,tiled,painting,west,south,red-tiled-painting-west,square-south,test,held_out_color_geometry,4,168
scene_1480,"This is a rectangular chamber. The walls are red and the floor is tiled. A painting is positioned on the north side, and you can see a door on the east side.",rectangular,red,tiled,painting,north,east,red-tiled-painting-north,rectangular-east,test,held_out_color_geometry,2,157
scene_1481,You are in a rectangular room with yellow walls and a wooden floor. There is a table on the south wall and a door on the north wall.,rectangular,yellow,wooden,table,south,north,yellow-wooden-table-south,rectangular-north,test,held_out_color_geometry,1,132
scene_1482,The rectangular room has red walls with a tiled floor. On the west wall is a painting. The door is located on the south wall.,rectangular,red,tiled,painting,west,south,red-tiled-painting-west,rectangular-south,test,held_out_color_geometry,3,125
scene_1483,You are in a rectangular room with yellow walls and a tiled floor. There is a chair on the north wall and a door on the east wall.,rectangular,yellow,tiled,chair,north,east,yellow-tiled-chair-north,rectangular-east,test,held_out_color_geometry,1,130
scene_1484,The rectangular room has blue walls with a tiled floor. On the south wall is a table. The door is located on the east wall.,rectangular,blue,tiled,table,south,east,blue-tiled-table-south,rectangular-east,test,held_out_color_geometry,3,123
scene_1485,You are in a rectangular room with red walls and a carpeted floor. There is a painting on the east wall and a door on the west wall.,rectangular,red,carpeted,painting,east,west,red-carpeted-painting-east,rectangular-west,test,held_out_color_geometry,1,132
scene_1486,You are in a rectangular room with yellow walls and a tiled floor. There is a table on the south wall and a door on the east wall.,rectangular,yellow,tiled,table,south,east,yellow-tiled-table-south,rectangular-east,test,held_out_color_geometry,1,130
scene_1487,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is carpeted. A lamp sits on the south wall, while the exit door is on the east wall.",rectangular,red,carpeted,lamp,south,east,red-carpeted-lamp-south,rectangular-east,test,held_out_color_geometry,4,172
scene_1488,You are in a square room with red walls and a tiled floor. There is a table on the south wall and a door on the north wall.,square,red,tiled,table,south,north,red-tiled-table-south,square-north,test,held_out_color_geometry,1,123
scene_1489,You are in a rectangular room with blue walls and a carpeted floor. There is a painting on the west wall and a door on the east wall.,rectangular,blue,carpeted,painting,west,east,blue-carpeted-painting-west,rectangular-east,test,held_out_color_geometry,1,133
scene_1490,The square room has red walls with a tiled floor. On the west wall is a table. The door is located on the south wall.,square,red,tiled,table,west,south,red-tiled-table-west,square-south,test,held_out_color_geometry,3,117
scene_1491,You are in a rectangular room with yellow walls and a carpeted floor. There is a chair on the west wall and a door on the east wall.,rectangular,yellow,carpeted,chair,west,east,yellow-carpeted-chair-west,rectangular-east,test,held_out_color_geometry,1,132
scene_1492,"This is a rectangular chamber. The walls are blue and the floor is carpeted. A chair is positioned on the south side, and you can see a door on the east side.",rectangular,blue,carpeted,chair,south,east,blue-carpeted-chair-south,rectangular-east,test,held_out_color_geometry,2,158
scene_1493,"You find yourself in a rectangular space. yellow walls surround you, and the floor beneath is carpeted. A chair sits on the north wall, while the exit door is on the south wall.",rectangular,yellow,carpeted,chair,north,south,yellow-carpeted-chair-north,rectangular-south,test,held_out_color_geometry,4,177
scene_1494,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is wooden. A lamp sits on the west wall, while the exit door is on the east wall.",rectangular,blue,wooden,lamp,west,east,blue-wooden-lamp-west,rectangular-east,test,held_out_color_geometry,4,170
scene_1495,The rectangular room has red walls with a carpeted floor. On the south wall is a painting. The door is located on the north wall.,rectangular,red,carpeted,painting,south,north,red-carpeted-painting-south,rectangular-north,test,held_out_color_geometry,3,129
scene_1496,"This is a square chamber. The walls are red and the floor is carpeted. A table is positioned on the south side, and you can see a door on the east side.",square,red,carpeted,table,south,east,red-carpeted-table-south,square-east,test,held_out_color_geometry,2,152
scene_1497,You are in a rectangular room with blue walls and a tiled floor. There is a table on the south wall and a door on the north wall.,rectangular,blue,tiled,table,south,north,blue-tiled-table-south,rectangular-north,test,held_out_color_geometry,1,129
scene_1498,You are in a square room with red walls and a wooden floor. There is a chair on the west wall and a door on the south wall.,square,red,wooden,chair,west,south,red-wooden-chair-west,square-south,test,held_out_color_geometry,1,123
scene_1499,You are in a square room with red walls and a wooden floor. There is a chair on the north wall and a door on the east wall.,square,red,wooden,chair,north,east,red-wooden-chair-north,square-east,test,held_out_color_geometry,1,123
scene_1500,"This is a rectangular chamber. The walls are red and the floor is wooden. A chair is positioned on the north side, and you can see a door on the west side.",rectangular,red,wooden,chair,north,west,red-wooden-chair-north,rectangular-west,test,held_out_color_geometry,2,155
scene_1501,The rectangular room has yellow walls with a tiled floor. On the north wall is a lamp. The door is located on the south wall.,rectangular,yellow,tiled,lamp,north,south,yellow-tiled-lamp-north,rectangular-south,test,held_out_color_geometry,3,125
scene_1502,You are in a rectangular room with blue walls and a carpeted floor. There is a lamp on the north wall and a door on the south wall.,rectangular,blue,carpeted,lamp,north,south,blue-carpeted-lamp-north,rectangular-south,test,held_out_color_geometry,1,131
scene_1503,The rectangular room has yellow walls with a carpeted floor. On the west wall is a chair. The door is located on the south wall.,rectangular,yellow,carpeted,chair,west,south,yellow-carpeted-chair-west,rectangular-south,test,held_out_color_geometry,3,128
scene_1504,"This is a rectangular chamber. The walls are yellow and the floor is tiled. A chair is positioned on the east side, and you can see a door on the south side.",rectangular,yellow,tiled,chair,east,south,yellow-tiled-chair-east,rectangular-south,test,held_out_color_geometry,2,157
scene_1505,You are in a rectangular room with red walls and a carpeted floor. There is a painting on the west wall and a door on the east wall.,rectangular,red,carpeted,painting,west,east,red-carpeted-painting-west,rectangular-east,test,held_out_color_geometry,1,132
scene_1506,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is tiled. A lamp sits on the north wall, while the exit door is on the east wall.",rectangular,red,tiled,lamp,north,east,red-tiled-lamp-north,rectangular-east,test,held_out_color_geometry,4,169
scene_1507,"This is a square chamber. The walls are red and the floor is wooden. A lamp is positioned on the east side, and you can see a door on the west side.",square,red,wooden,lamp,east,west,red-wooden-lamp-east,square-west,test,held_out_color_geometry,2,148
scene_1508,"This is a rectangular chamber. The walls are red and the floor is tiled. A painting is positioned on the west side, and you can see a door on the east side.",rectangular,red,tiled,painting,west,east,red-tiled-painting-west,rectangular-east,test,held_out_color_geometry,2,156
scene_1509,The rectangular room has blue walls with a carpeted floor. On the north wall is a chair. The door is located on the west wall.,rectangular,blue,carpeted,chair,north,west,blue-carpeted-chair-north,rectangular-west,test,held_out_color_geometry,3,126
scene_1510,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is carpeted. A chair sits on the west wall, while the exit door is on the north wall.",rectangular,blue,carpeted,chair,west,north,blue-carpeted-chair-west,rectangular-north,test,held_out_color_geometry,4,174
scene_1511,"You find yourself in a rectangular space. yellow walls surround you, and the floor beneath is carpeted. A lamp sits on the east wall, while the exit door is on the south wall.",rectangular,yellow,carpeted,lamp,east,south,yellow-carpeted-lamp-east,rectangular-south,test,held_out_color_geometry,4,175
scene_1512,"This is a rectangular chamber. The walls are blue and the floor is carpeted. A painting is positioned on the east side, and you can see a door on the west side.",rectangular,blue,carpeted,painting,east,west,blue-carpeted-painting-east,rectangular-west,test,held_out_color_geometry,2,160
scene_1513,You are in a square room with red walls and a carpeted floor. There is a lamp on the south wall and a door on the east wall.,square,red,carpeted,lamp,south,east,red-carpeted-lamp-south,square-east,test,held_out_color_geometry,1,124
scene_1514,You are in a rectangular room with red walls and a carpeted floor. There is a painting on the south wall and a door on the east wall.,rectangular,red,carpeted,painting,south,east,red-carpeted-painting-south,rectangular-east,test,held_out_color_geometry,1,133
scene_1515,"This is a rectangular chamber. The walls are yellow and the floor is carpeted. A table is positioned on the south side, and you can see a door on the north side.",rectangular,yellow,carpeted,table,south,north,yellow-carpeted-table-south,rectangular-north,test,held_out_color_geometry,2,161
scene_1516,The rectangular room has blue walls with a wooden floor. On the north wall is a painting. The door is located on the south wall.,rectangular,blue,wooden,painting,north,south,blue-wooden-painting-north,rectangular-south,test,held_out_color_geometry,3,128
scene_1517,"You find yourself in a rectangular space. yellow walls surround you, and the floor beneath is tiled. A table sits on the east wall, while the exit door is on the west wall.",rectangular,yellow,tiled,table,east,west,yellow-tiled-table-east,rectangular-west,test,held_out_color_geometry,4,172
scene_1518,The rectangular room has blue walls with a carpeted floor. On the west wall is a table. The door is located on the north wall.,rectangular,blue,carpeted,table,west,north,blue-carpeted-table-west,rectangular-north,test,held_out_color_geometry,3,126
scene_1519,"You find yourself in a square space. red walls surround you, and the floor beneath is carpeted. A lamp sits on the east wall, while the exit door is on the south wall.",square,red,carpeted,lamp,east,south,red-carpeted-lamp-east,square-south,test,held_out_color_geometry,4,167
scene_1520,The rectangular room has yellow walls with a wooden floor. On the east wall is a table. The door is located on the north wall.,rectangular,yellow,wooden,table,east,north,yellow-wooden-table-east,rectangular-north,test,held_out_color_geometry,3,126
scene_1521,"This is a rectangular chamber. The walls are blue and the floor is wooden. A lamp is positioned on the east side, and you can see a door on the west side.",rectangular,blue,wooden,lamp,east,west,blue-wooden-lamp-east,rectangular-west,test,held_out_color_geometry,2,154
scene_1522,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is carpeted. A chair sits on the south wall, while the exit door is on the east wall.",rectangular,blue,carpeted,chair,south,east,blue-carpeted-chair-south,rectangular-east,test,held_out_color_geometry,4,174
scene_1523,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is tiled. A lamp sits on the south wall, while the exit door is on the east wall.",rectangular,blue,tiled,lamp,south,east,blue-tiled-lamp-south,rectangular-east,test,held_out_color_geometry,4,170
scene_1524,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is tiled. A table sits on the south wall, while the exit door is on the north wall.",rectangular,red,tiled,table,south,north,red-tiled-table-south,rectangular-north,test,held_out_color_geometry,4,171
scene_1525,The rectangular room has blue walls with a carpeted floor. On the east wall is a painting. The door is located on the north wall.,rectangular,blue,carpeted,painting,east,north,blue-carpeted-painting-east,rectangular-north,test,held_out_color_geometry,3,129
scene_1526,The square room has red walls with a tiled floor. On the south wall is a painting. The door is located on the west wall.,square,red,tiled,painting,south,west,red-tiled-painting-south,square-west,test,held_out_color_geometry,3,120
scene_1527,You are in a square room with red walls and a carpeted floor. There is a lamp on the east wall and a door on the south wall.,square,red,carpeted,lamp,east,south,red-carpeted-lamp-east,square-south,test,held_out_color_geometry,1,124
scene_1528,The rectangular room has red walls with a carpeted floor. On the south wall is a painting. The door is located on the east wall.,rectangular,red,carpeted,painting,south,east,red-carpeted-painting-south,rectangular-east,test,held_out_color_geometry,3,128
scene_1529,"This is a rectangular chamber. The walls are yellow and the floor is wooden. A chair is positioned on the south side, and you can see a door on the west side.",rectangular,yellow,wooden,chair,south,west,yellow-wooden-chair-south,rectangular-west,test,held_out_color_geometry,2,158
scene_1530,"You find yourself in a square space. red walls surround you, and the floor beneath is carpeted. A lamp sits on the south wall, while the exit door is on the east wall.",square,red,carpeted,lamp,south,east,red-carpeted-lamp-south,square-east,test,held_out_color_geometry,4,167
scene_1531,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the west wall.",rectangular,red,carpeted,table,north,west,red-carpeted-table-north,rectangular-west,test,held_out_color_geometry,4,173
scene_1532,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is tiled. A painting sits on the east wall, while the exit door is on the south wall.",rectangular,red,tiled,painting,east,south,red-tiled-painting-east,rectangular-south,test,held_out_color_geometry,4,173
scene_1533,"This is a rectangular chamber. The walls are blue and the floor is carpeted. A chair is positioned on the east side, and you can see a door on the west side.",rectangular,blue,carpeted,chair,east,west,blue-carpeted-chair-east,rectangular-west,test,held_out_color_geometry,2,157
scene_1534,You are in a rectangular room with yellow walls and a wooden floor. There is a table on the east wall and a door on the west wall.,rectangular,yellow,wooden,table,east,west,yellow-wooden-table-east,rectangular-west,test,held_out_color_geometry,1,130
scene_1535,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is tiled. A table sits on the south wall, while the exit door is on the east wall.",rectangular,red,tiled,table,south,east,red-tiled-table-south,rectangular-east,test,held_out_color_geometry,4,170
scene_1536,"This is a rectangular chamber. The walls are red and the floor is wooden. A table is positioned on the south side, and you can see a door on the west side.",rectangular,red,wooden,table,south,west,red-wooden-table-south,rectangular-west,test,held_out_color_geometry,2,155
scene_1537,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is tiled. A lamp sits on the south wall, while the exit door is on the east wall.",rectangular,blue,tiled,lamp,south,east,blue-tiled-lamp-south,rectangular-east,test,held_out_color_geometry,4,170
scene_1538,"This is a square chamber. The walls are red and the floor is wooden. A lamp is positioned on the east side, and you can see a door on the south side.",square,red,wooden,lamp,east,south,red-wooden-lamp-east,square-south,test,held_out_color_geometry,2,149
scene_1539,"You find yourself in a rectangular space. blue walls surround you, and the floor beneath is wooden. A chair sits on the west wall, while the exit door is on the north wall.",rectangular,blue,wooden,chair,west,north,blue-wooden-chair-west,rectangular-north,test,held_out_color_geometry,4,172
scene_1540,"You find yourself in a square space. red walls surround you, and the floor beneath is wooden. A lamp sits on the south wall, while the exit door is on the east wall.",square,red,wooden,lamp,south,east,red-wooden-lamp-south,square-east,test,held_out_color_geometry,4,165
scene_1541,You are in a rectangular room with red walls and a carpeted floor. There is a table on the west wall and a door on the east wall.,rectangular,red,carpeted,table,west,east,red-carpeted-table-west,rectangular-east,test,held_out_color_geometry,1,129
scene_1542,"You find yourself in a rectangular space. yellow walls surround you, and the floor beneath is carpeted. A painting sits on the east wall, while the exit door is on the west wall.",rectangular,yellow,carpeted,painting,east,west,yellow-carpeted-painting-east,rectangular-west,test,held_out_color_geometry,4,178
scene_1543,You are in a rectangular room with red walls and a wooden floor. There is a lamp on the north wall and a door on the south wall.,rectangular,red,wooden,lamp,north,south,red-wooden-lamp-north,rectangular-south,test,held_out_color_geometry,1,128
scene_1544,"You find yourself in a rectangular space. yellow walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the west wall.",rectangular,yellow,carpeted,table,north,west,yellow-carpeted-table-north,rectangular-west,test,held_out_color_geometry,4,176
scene_1545,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is carpeted. A lamp sits on the south wall, while the exit door is on the east wall.",rectangular,red,carpeted,lamp,south,east,red-carpeted-lamp-south,rectangular-east,test,held_out_color_geometry,4,172
scene_1546,You are in a rectangular room with yellow walls and a tiled floor. There is a table on the north wall and a door on the east wall.,rectangular,yellow,tiled,table,north,east,yellow-tiled-table-north,rectangular-east,test,held_out_color_geometry,1,130
scene_1547,"You find yourself in a square space. red walls surround you, and the floor beneath is tiled. A lamp sits on the west wall, while the exit door is on the east wall.",square,red,tiled,lamp,west,east,red-tiled-lamp-west,square-east,test,held_out_color_geometry,4,163
scene_1548,You are in a rectangular room with blue walls and a carpeted floor. There is a lamp on the south wall and a door on the west wall.,rectangular,blue,carpeted,lamp,south,west,blue-carpeted-lamp-south,rectangular-west,test,held_out_color_geometry,1,130
scene_1549,"You find yourself in a square space. red walls surround you, and the floor beneath is carpeted. A table sits on the north wall, while the exit door is on the west wall.",square,red,carpeted,table,north,west,red-carpeted-table-north,square-west,test,held_out_color_geometry,4,168
scene_1550,"This is a rectangular chamber. The walls are red and the floor is wooden. A lamp is positioned on the south side, and you can see a door on the west side.",rectangular,red,wooden,lamp,south,west,red-wooden-lamp-south,rectangular-west,test,held_out_color_geometry,2,154
scene_1551,You are in a square room with red walls and a wooden floor. There is a chair on the north wall and a door on the south wall.,square,red,wooden,chair,north,south,red-wooden-chair-north,square-south,test,held_out_color_geometry,1,124
scene_1552,You are in a rectangular room with red walls and a tiled floor. There is a table on the west wall and a door on the east wall.,rectangular,red,tiled,table,west,east,red-tiled-table-west,rectangular-east,test,held_out_color_geometry,1,126
scene_1553,"You find yourself in a square space. red walls surround you, and the floor beneath is tiled. A lamp sits on the east wall, while the exit door is on the west wall.",square,red,tiled,lamp,east,west,red-tiled-lamp-east,square-west,test,held_out_color_geometry,4,163
scene_1554,The square room has red walls with a carpeted floor. On the east wall is a painting. The door is located on the west wall.,square,red,carpeted,painting,east,west,red-carpeted-painting-east,square-west,test,held_out_color_geometry,3,122
scene_1555,You are in a square room with red walls and a carpeted floor. There is a lamp on the north wall and a door on the south wall.,square,red,carpeted,lamp,north,south,red-carpeted-lamp-north,square-south,test,held_out_color_geometry,1,125
scene_1556,"This is a square chamber. The walls are red and the floor is wooden. A chair is positioned on the south side, and you can see a door on the north side.",square,red,wooden,chair,south,north,red-wooden-chair-south,square-north,test,held_out_color_geometry,2,151
scene_1557,The rectangular room has red walls with a tiled floor. On the west wall is a table. The door is located on the north wall.,rectangular,red,tiled,table,west,north,red-tiled-table-west,rectangular-north,test,held_out_color_geometry,3,122
scene_1558,You are in a rectangular room with red walls and a tiled floor. There is a table on the west wall and a door on the south wall.,rectangular,red,tiled,table,west,south,red-tiled-table-west,rectangular-south,test,held_out_color_geometry,1,127
scene_1559,"This is a rectangular chamber. The walls are red and the floor is carpeted. A painting is positioned on the south side, and you can see a door on the west side.",rectangular,red,carpeted,painting,south,west,red-carpeted-painting-south,rectangular-west,test,held_out_color_geometry,2,160
scene_1560,The rectangular room has blue walls with a carpeted floor. On the south wall is a chair. The door is located on the west wall.,rectangular,blue,carpeted,chair,south,west,blue-carpeted-chair-south,rectangular-west,test,held_out_color_geometry,3,126
scene_1561,"You find yourself in a square space. red walls surround you, and the floor beneath is tiled. A table sits on the east wall, while the exit door is on the south wall.",square,red,tiled,table,east,south,red-tiled-table-east,square-south,test,held_out_color_geometry,4,165
scene_1562,You are in a rectangular room with blue walls and a carpeted floor. There is a table on the north wall and a door on the east wall.,rectangular,blue,carpeted,table,north,east,blue-carpeted-table-north,rectangular-east,test,held_out_color_geometry,1,131
scene_1563,You are in a rectangular room with blue walls and a carpeted floor. There is a painting on the north wall and a door on the east wall.,rectangular,blue,carpeted,painting,north,east,blue-carpeted-painting-north,rectangular-east,test,held_out_color_geometry,1,134
scene_1564,The rectangular room has red walls with a tiled floor. On the south wall is a chair. The door is located on the north wall.,rectangular,red,tiled,chair,south,north,red-tiled-chair-south,rectangular-north,test,held_out_color_geometry,3,123
scene_1565,You are in a rectangular room with blue walls and a wooden floor. There is a painting on the south wall and a door on the east wall.,rectangular,blue,wooden,painting,south,east,blue-wooden-painting-south,rectangular-east,test,held_out_color_geometry,1,132
scene_1566,The rectangular room has blue walls with a wooden floor. On the west wall is a chair. The door is located on the north wall.,rectangular,blue,wooden,chair,west,north,blue-wooden-chair-west,rectangular-north,test,held_out_color_geometry,3,124
scene_1567,"This is a rectangular chamber. The walls are red and the floor is carpeted. A chair is positioned on the north side, and you can see a door on the south side.",rectangular,red,carpeted,chair,north,south,red-carpeted-chair-north,rectangular-south,test,held_out_color_geometry,2,158
scene_1568,"You find yourself in a rectangular space. red walls surround you, and the floor beneath is tiled. A table sits on the east wall, while the exit door is on the west wall.",rectangular,red,tiled,table,east,west,red-tiled-table-east,rectangular-west,test,held_out_color_geometry,4,169
scene_1569,"This is a rectangular chamber. The walls are yellow and the floor is carpeted. A table is positioned on the east side, and you can see a door on the north side.",rectangular,yellow,carpeted,table,east,north,yellow-carpeted-table-east,rectangular-north,test,held_out_color_geometry,2,160
scene_1570,The square room has red walls with a wooden floor. On the east wall is a painting. The door is located on the north wall.,square,red,wooden,painting,east,north,red-wooden-painting-east,square-north,test,held_out_color_geometry,3,121
scene_1571,"You find yourself in a square space. red walls surround you, and the floor beneath is carpeted. A painting sits on the west wall, while the exit door is on the north wall.",square,red,carpeted,painting,west,north,red-carpeted-painting-west,square-north,test,held_out_color_geometry,4,171
scene_1572,"This is a rectangular chamber. The walls are red and the floor is tiled. A chair is positioned on the east side, and you can see a door on the south side.",rectangular,red,tiled,chair,east,south,red-tiled-chair-east,rectangular-south,test,held_out_color_geometry,2,154
